MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 22:30
10000847339,000000000034153614,0.1330,Active Import Interval (kWh),16-01-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 22:00
10000847339,000000000034153614,0.1315,Active Import Interval (kWh),16-01-2024 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 21:30
10000847339,000000000034153614,0.1595,Active Import Interval (kWh),16-01-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 21:00
10000847339,000000000034153614,0.1350,Active Import Interval (kWh),16-01-2024 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 20:30
10000847339,000000000034153614,0.1085,Active Import Interval (kWh),16-01-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 20:00
10000847339,000000000034153614,0.1035,Active Import Interval (kWh),16-01-2024 20:00
10000847339,000000000034153614,0.1635,Active Import Interval (kWh),16-01-2024 19:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 19:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 19:00
10000847339,000000000034153614,0.7405,Active Import Interval (kWh),16-01-2024 19:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 18:30
10000847339,000000000034153614,0.8785,Active Import Interval (kWh),16-01-2024 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 18:00
10000847339,000000000034153614,0.1095,Active Import Interval (kWh),16-01-2024 18:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 17:30
10000847339,000000000034153614,0.1305,Active Import Interval (kWh),16-01-2024 17:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 17:00
10000847339,000000000034153614,0.0790,Active Import Interval (kWh),16-01-2024 17:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 16:30
10000847339,000000000034153614,0.0650,Active Import Interval (kWh),16-01-2024 16:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 16:00
10000847339,000000000034153614,0.0655,Active Import Interval (kWh),16-01-2024 16:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 15:30
10000847339,000000000034153614,0.1795,Active Import Interval (kWh),16-01-2024 15:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 15:00
10000847339,000000000034153614,0.0760,Active Import Interval (kWh),16-01-2024 15:00
10000847339,000000000034153614,0.0650,Active Import Interval (kWh),16-01-2024 14:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 14:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 14:00
10000847339,000000000034153614,0.0670,Active Import Interval (kWh),16-01-2024 14:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 13:30
10000847339,000000000034153614,0.5770,Active Import Interval (kWh),16-01-2024 13:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 13:00
10000847339,000000000034153614,0.0515,Active Import Interval (kWh),16-01-2024 13:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 12:30
10000847339,000000000034153614,0.1215,Active Import Interval (kWh),16-01-2024 12:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 12:00
10000847339,000000000034153614,0.1230,Active Import Interval (kWh),16-01-2024 12:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 11:30
10000847339,000000000034153614,0.0535,Active Import Interval (kWh),16-01-2024 11:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 11:00
10000847339,000000000034153614,0.0470,Active Import Interval (kWh),16-01-2024 11:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 10:30
10000847339,000000000034153614,0.0945,Active Import Interval (kWh),16-01-2024 10:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 10:00
10000847339,000000000034153614,0.1395,Active Import Interval (kWh),16-01-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 09:30
10000847339,000000000034153614,0.1990,Active Import Interval (kWh),16-01-2024 09:30
10000847339,000000000034153614,0.0645,Active Import Interval (kWh),16-01-2024 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 08:30
10000847339,000000000034153614,0.0975,Active Import Interval (kWh),16-01-2024 08:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 08:00
10000847339,000000000034153614,0.0730,Active Import Interval (kWh),16-01-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 07:30
10000847339,000000000034153614,0.0560,Active Import Interval (kWh),16-01-2024 07:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 07:00
10000847339,000000000034153614,0.0485,Active Import Interval (kWh),16-01-2024 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 06:30
10000847339,000000000034153614,0.0875,Active Import Interval (kWh),16-01-2024 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 06:00
10000847339,000000000034153614,0.0565,Active Import Interval (kWh),16-01-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 05:30
10000847339,000000000034153614,0.0485,Active Import Interval (kWh),16-01-2024 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 05:00
10000847339,000000000034153614,0.0570,Active Import Interval (kWh),16-01-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 04:30
10000847339,000000000034153614,0.0880,Active Import Interval (kWh),16-01-2024 04:30
10000847339,000000000034153614,0.0490,Active Import Interval (kWh),16-01-2024 04:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 04:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 03:30
10000847339,000000000034153614,0.0485,Active Import Interval (kWh),16-01-2024 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 03:00
10000847339,000000000034153614,0.0765,Active Import Interval (kWh),16-01-2024 03:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 02:30
10000847339,000000000034153614,0.0775,Active Import Interval (kWh),16-01-2024 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 02:00
10000847339,000000000034153614,0.0615,Active Import Interval (kWh),16-01-2024 02:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 01:30
10000847339,000000000034153614,0.0830,Active Import Interval (kWh),16-01-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 01:00
10000847339,000000000034153614,0.0905,Active Import Interval (kWh),16-01-2024 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 00:30
10000847339,000000000034153614,0.0600,Active Import Interval (kWh),16-01-2024 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),16-01-2024 00:00
10000847339,000000000034153614,0.1665,Active Import Interval (kWh),16-01-2024 00:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 23:30
10000847339,000000000034153614,0.0950,Active Import Interval (kWh),15-01-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 23:00
10000847339,000000000034153614,0.0785,Active Import Interval (kWh),15-01-2024 23:00
10000847339,000000000034153614,0.0990,Active Import Interval (kWh),15-01-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 22:00
10000847339,000000000034153614,0.1145,Active Import Interval (kWh),15-01-2024 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 21:30
10000847339,000000000034153614,0.1170,Active Import Interval (kWh),15-01-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 21:00
10000847339,000000000034153614,0.2040,Active Import Interval (kWh),15-01-2024 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 20:30
10000847339,000000000034153614,0.1390,Active Import Interval (kWh),15-01-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 20:00
10000847339,000000000034153614,0.1145,Active Import Interval (kWh),15-01-2024 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 19:30
10000847339,000000000034153614,0.1315,Active Import Interval (kWh),15-01-2024 19:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 19:00
10000847339,000000000034153614,0.1250,Active Import Interval (kWh),15-01-2024 19:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 18:30
10000847339,000000000034153614,0.0920,Active Import Interval (kWh),15-01-2024 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 18:00
10000847339,000000000034153614,0.6405,Active Import Interval (kWh),15-01-2024 18:00
10000847339,000000000034153614,0.0845,Active Import Interval (kWh),15-01-2024 17:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 17:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 17:00
10000847339,000000000034153614,1.0145,Active Import Interval (kWh),15-01-2024 17:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 16:30
10000847339,000000000034153614,0.4185,Active Import Interval (kWh),15-01-2024 16:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 16:00
10000847339,000000000034153614,0.1230,Active Import Interval (kWh),15-01-2024 16:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 15:30
10000847339,000000000034153614,0.0985,Active Import Interval (kWh),15-01-2024 15:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 15:00
10000847339,000000000034153614,0.0985,Active Import Interval (kWh),15-01-2024 15:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 14:30
10000847339,000000000034153614,0.1320,Active Import Interval (kWh),15-01-2024 14:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 14:00
10000847339,000000000034153614,0.0965,Active Import Interval (kWh),15-01-2024 14:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 13:30
10000847339,000000000034153614,0.0905,Active Import Interval (kWh),15-01-2024 13:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 13:00
10000847339,000000000034153614,0.1365,Active Import Interval (kWh),15-01-2024 13:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 12:30
10000847339,000000000034153614,0.1040,Active Import Interval (kWh),15-01-2024 12:30
10000847339,000000000034153614,0.0960,Active Import Interval (kWh),15-01-2024 12:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 12:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 11:30
10000847339,000000000034153614,0.1315,Active Import Interval (kWh),15-01-2024 11:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 11:00
10000847339,000000000034153614,0.1315,Active Import Interval (kWh),15-01-2024 11:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 10:30
10000847339,000000000034153614,0.1845,Active Import Interval (kWh),15-01-2024 10:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 10:00
10000847339,000000000034153614,0.1010,Active Import Interval (kWh),15-01-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 09:30
10000847339,000000000034153614,0.1440,Active Import Interval (kWh),15-01-2024 09:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 09:00
10000847339,000000000034153614,0.1115,Active Import Interval (kWh),15-01-2024 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 08:30
10000847339,000000000034153614,0.1080,Active Import Interval (kWh),15-01-2024 08:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 08:00
10000847339,000000000034153614,0.1090,Active Import Interval (kWh),15-01-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 07:30
10000847339,000000000034153614,0.1170,Active Import Interval (kWh),15-01-2024 07:30
10000847339,000000000034153614,0.0935,Active Import Interval (kWh),15-01-2024 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 06:30
10000847339,000000000034153614,0.0940,Active Import Interval (kWh),15-01-2024 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 06:00
10000847339,000000000034153614,0.1135,Active Import Interval (kWh),15-01-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 05:30
10000847339,000000000034153614,0.1240,Active Import Interval (kWh),15-01-2024 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 05:00
10000847339,000000000034153614,0.1035,Active Import Interval (kWh),15-01-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 04:30
10000847339,000000000034153614,0.0960,Active Import Interval (kWh),15-01-2024 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 04:00
10000847339,000000000034153614,0.1435,Active Import Interval (kWh),15-01-2024 04:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 03:30
10000847339,000000000034153614,0.1080,Active Import Interval (kWh),15-01-2024 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 03:00
10000847339,000000000034153614,0.1015,Active Import Interval (kWh),15-01-2024 03:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 02:30
10000847339,000000000034153614,0.1165,Active Import Interval (kWh),15-01-2024 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 02:00
10000847339,000000000034153614,0.1695,Active Import Interval (kWh),15-01-2024 02:00
10000847339,000000000034153614,0.1400,Active Import Interval (kWh),15-01-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 01:00
10000847339,000000000034153614,0.1465,Active Import Interval (kWh),15-01-2024 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 00:30
10000847339,000000000034153614,0.1765,Active Import Interval (kWh),15-01-2024 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),15-01-2024 00:00
10000847339,000000000034153614,0.1635,Active Import Interval (kWh),15-01-2024 00:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 23:30
10000847339,000000000034153614,0.1480,Active Import Interval (kWh),14-01-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 23:00
10000847339,000000000034153614,0.1605,Active Import Interval (kWh),14-01-2024 23:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 22:30
10000847339,000000000034153614,0.1805,Active Import Interval (kWh),14-01-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 22:00
10000847339,000000000034153614,0.1485,Active Import Interval (kWh),14-01-2024 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 21:30
10000847339,000000000034153614,0.1660,Active Import Interval (kWh),14-01-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 21:00
10000847339,000000000034153614,0.2185,Active Import Interval (kWh),14-01-2024 21:00
10000847339,000000000034153614,0.1575,Active Import Interval (kWh),14-01-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 20:00
10000847339,000000000034153614,0.1705,Active Import Interval (kWh),14-01-2024 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 19:30
10000847339,000000000034153614,0.1650,Active Import Interval (kWh),14-01-2024 19:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 19:00
10000847339,000000000034153614,0.1995,Active Import Interval (kWh),14-01-2024 19:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 18:30
10000847339,000000000034153614,0.1585,Active Import Interval (kWh),14-01-2024 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 18:00
10000847339,000000000034153614,0.1440,Active Import Interval (kWh),14-01-2024 18:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 17:30
10000847339,000000000034153614,0.1570,Active Import Interval (kWh),14-01-2024 17:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 17:00
10000847339,000000000034153614,0.1485,Active Import Interval (kWh),14-01-2024 17:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 16:30
10000847339,000000000034153614,0.1275,Active Import Interval (kWh),14-01-2024 16:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 16:00
10000847339,000000000034153614,0.1325,Active Import Interval (kWh),14-01-2024 16:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 15:30
10000847339,000000000034153614,0.1620,Active Import Interval (kWh),14-01-2024 15:30
10000847339,000000000034153614,0.1535,Active Import Interval (kWh),14-01-2024 15:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 15:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 14:30
10000847339,000000000034153614,0.7950,Active Import Interval (kWh),14-01-2024 14:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 14:00
10000847339,000000000034153614,1.0180,Active Import Interval (kWh),14-01-2024 14:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 13:30
10000847339,000000000034153614,0.8015,Active Import Interval (kWh),14-01-2024 13:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 13:00
10000847339,000000000034153614,0.0575,Active Import Interval (kWh),14-01-2024 13:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 12:30
10000847339,000000000034153614,0.0915,Active Import Interval (kWh),14-01-2024 12:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 12:00
10000847339,000000000034153614,0.1345,Active Import Interval (kWh),14-01-2024 12:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 11:30
10000847339,000000000034153614,0.0645,Active Import Interval (kWh),14-01-2024 11:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 11:00
10000847339,000000000034153614,0.0825,Active Import Interval (kWh),14-01-2024 11:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 10:30
10000847339,000000000034153614,0.1100,Active Import Interval (kWh),14-01-2024 10:30
10000847339,000000000034153614,0.1010,Active Import Interval (kWh),14-01-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 09:30
10000847339,000000000034153614,0.1305,Active Import Interval (kWh),14-01-2024 09:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 09:00
10000847339,000000000034153614,0.3215,Active Import Interval (kWh),14-01-2024 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 08:30
10000847339,000000000034153614,0.1580,Active Import Interval (kWh),14-01-2024 08:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 08:00
10000847339,000000000034153614,0.1110,Active Import Interval (kWh),14-01-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 07:30
10000847339,000000000034153614,0.0865,Active Import Interval (kWh),14-01-2024 07:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 07:00
10000847339,000000000034153614,0.0830,Active Import Interval (kWh),14-01-2024 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 06:30
10000847339,000000000034153614,0.1020,Active Import Interval (kWh),14-01-2024 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 06:00
10000847339,000000000034153614,0.1215,Active Import Interval (kWh),14-01-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 05:30
10000847339,000000000034153614,0.0830,Active Import Interval (kWh),14-01-2024 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 05:00
10000847339,000000000034153614,0.0830,Active Import Interval (kWh),14-01-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 04:30
10000847339,000000000034153614,0.1065,Active Import Interval (kWh),14-01-2024 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 04:00
10000847339,000000000034153614,0.1085,Active Import Interval (kWh),14-01-2024 04:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 03:30
10000847339,000000000034153614,0.1080,Active Import Interval (kWh),14-01-2024 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 03:00
10000847339,000000000034153614,0.1700,Active Import Interval (kWh),14-01-2024 03:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 02:30
10000847339,000000000034153614,0.1480,Active Import Interval (kWh),14-01-2024 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 02:00
10000847339,000000000034153614,0.1090,Active Import Interval (kWh),14-01-2024 02:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 01:30
10000847339,000000000034153614,0.1100,Active Import Interval (kWh),14-01-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 01:00
10000847339,000000000034153614,0.1355,Active Import Interval (kWh),14-01-2024 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 00:30
10000847339,000000000034153614,0.1410,Active Import Interval (kWh),14-01-2024 00:30
10000847339,000000000034153614,0.1540,Active Import Interval (kWh),14-01-2024 00:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),14-01-2024 00:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 23:30
10000847339,000000000034153614,0.3145,Active Import Interval (kWh),13-01-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 23:00
10000847339,000000000034153614,0.1900,Active Import Interval (kWh),13-01-2024 23:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 22:30
10000847339,000000000034153614,0.1635,Active Import Interval (kWh),13-01-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 22:00
10000847339,000000000034153614,0.2310,Active Import Interval (kWh),13-01-2024 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 21:30
10000847339,000000000034153614,0.2190,Active Import Interval (kWh),13-01-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 21:00
10000847339,000000000034153614,0.1610,Active Import Interval (kWh),13-01-2024 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 20:30
10000847339,000000000034153614,0.1500,Active Import Interval (kWh),13-01-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 20:00
10000847339,000000000034153614,0.2205,Active Import Interval (kWh),13-01-2024 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 19:30
10000847339,000000000034153614,0.2905,Active Import Interval (kWh),13-01-2024 19:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 19:00
10000847339,000000000034153614,0.1395,Active Import Interval (kWh),13-01-2024 19:00
10000847339,000000000034153614,0.0870,Active Import Interval (kWh),13-01-2024 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 18:00
10000847339,000000000034153614,0.0840,Active Import Interval (kWh),13-01-2024 18:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 17:30
10000847339,000000000034153614,0.0430,Active Import Interval (kWh),13-01-2024 17:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 17:00
10000847339,000000000034153614,0.0345,Active Import Interval (kWh),13-01-2024 17:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 16:30
10000847339,000000000034153614,0.0680,Active Import Interval (kWh),13-01-2024 16:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 16:00
10000847339,000000000034153614,0.0535,Active Import Interval (kWh),13-01-2024 16:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 15:30
10000847339,000000000034153614,0.0700,Active Import Interval (kWh),13-01-2024 15:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 15:00
10000847339,000000000034153614,1.7480,Active Import Interval (kWh),13-01-2024 15:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 14:30
10000847339,000000000034153614,0.5715,Active Import Interval (kWh),13-01-2024 14:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 14:00
10000847339,000000000034153614,0.0520,Active Import Interval (kWh),13-01-2024 14:00
10000847339,000000000034153614,0.1195,Active Import Interval (kWh),13-01-2024 13:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 13:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 13:00
10000847339,000000000034153614,0.0645,Active Import Interval (kWh),13-01-2024 13:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 12:30
10000847339,000000000034153614,0.1790,Active Import Interval (kWh),13-01-2024 12:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 12:00
10000847339,000000000034153614,0.0840,Active Import Interval (kWh),13-01-2024 12:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 11:30
10000847339,000000000034153614,1.3745,Active Import Interval (kWh),13-01-2024 11:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 11:00
10000847339,000000000034153614,0.0615,Active Import Interval (kWh),13-01-2024 11:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 10:30
10000847339,000000000034153614,0.2485,Active Import Interval (kWh),13-01-2024 10:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 10:00
10000847339,000000000034153614,0.2005,Active Import Interval (kWh),13-01-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 09:30
10000847339,000000000034153614,0.0650,Active Import Interval (kWh),13-01-2024 09:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 09:00
10000847339,000000000034153614,0.0755,Active Import Interval (kWh),13-01-2024 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 08:30
10000847339,000000000034153614,0.1100,Active Import Interval (kWh),13-01-2024 08:30
10000847339,000000000034153614,0.0460,Active Import Interval (kWh),13-01-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),13-01-2024 07:30
